# Start timestamp: 1764596379351
# Start time: 01.12.2025 14:39:39.351
# Duration: 01:52.136
# Sensor insoles: Left SN12868, Right SN12869
# Size: 6
# Recording type: normal
# Name: jsing112-02
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
59.22	11.75	10.25	3.00	6.00	0.25	0.50	0.00	2.25	0.00	2.00	0.00	0.00	1.25	0.00	0.00	0.00	-0.275879	0.097168	0.963379	17.570000	-11.130000	-4.760000	426.00	-0.285076	-0.083879	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.339355	-1.399902	1.208008	105.910004	-538.720032	45.570000	3.00	0.000000	0.000000
59.23																										0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.978027	-0.686035	0.321777	95.830002	-468.230011	25.830000	3.00	0.000000	0.000000
59.24	11.25	10.75	3.25	6.25	0.25	0.50	0.00	2.75	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	-0.283691	0.081055	0.974609	20.160000	-11.690000	-2.310000	446.00	-0.272668	-0.098735	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.436035	-0.080566	-0.234375	81.269997	-371.000000	41.439999	0.00	0.000000	0.000000
59.25	11.25	8.75	3.25	6.00	0.25	0.75	0.00	3.25	0.00	1.75	0.00	0.00	2.50	0.00	0.00	0.00	-0.266113	0.073242	0.939941	21.770000	-10.010000	-1.330000	436.00	-0.258698	-0.106508	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.771973	0.751465	-0.352539	91.349998	-260.190002	95.550003	3.00	0.000000	0.000000
59.26	11.25	8.50	3.75	5.75	0.25	1.00	0.00	4.00	0.00	1.25	0.00	0.00	2.75	0.00	0.00	0.00	-0.272949	0.068359	0.969727	20.510000	-7.280000	-0.910000	449.00	-0.254228	-0.115777	6.50	5.00	2.75	0.50	4.75	0.00	1.50	0.00	4.25	5.75	0.00	0.00	0.00	13.50	1.00	0.50	-13.602539	8.061523	-0.312988	843.359985	697.409973	369.880005	511.00	0.043756	0.101849
59.27	10.00	8.00	3.25	4.75	0.50	1.50	0.00	5.00	0.00	1.25	0.00	0.00	4.50	0.00	0.00	0.00	-0.268066	0.078125	0.937012	20.160000	-6.720000	-1.540000	454.00	-0.220303	-0.145663	7.50	5.25	4.25	1.75	7.00	0.50	1.50	0.00	4.75	7.00	0.25	0.00	0.00	19.00	1.25	1.00	-15.997070	0.867188	6.579102	-6.580000	-58.730000	-55.090000	672.00	0.048361	0.091655
59.28	10.00	7.00	3.25	4.75	0.25	1.75	0.00	5.25	0.00	1.50	0.00	0.00	5.00	0.00	0.00	0.00	-0.251465	0.070312	0.926270	14.140000	-2.310000	-3.360000	456.00	-0.207336	-0.151613	6.00	5.00	3.50	1.50	7.25	1.00	1.00	0.25	2.25	4.25	0.00	0.00	0.00	15.00	1.00	0.50	-5.663086	-0.059082	-9.103027	82.669998	-294.700012	38.150002	533.00	0.012758	0.071445
59.29	9.25	6.75	3.25	4.00	0.00	2.00	0.00	5.75	0.00	1.50	0.00	0.00	5.50	0.00	0.00	0.00	-0.254395	0.074707	0.962891	12.600000	-0.140000	-4.760000	449.00	-0.193452	-0.164931	3.00	3.50	1.50	1.00	5.75	4.00	0.75	4.75	0.75	2.50	0.00	0.00	0.25	9.50	1.00	0.50	-3.975586	0.948730	-5.377441	-178.220001	72.309998	30.170000	452.00	-0.000919	-0.049818
59.30	8.50	6.00	2.75	3.75	0.00	2.75	0.00	6.25	0.00	1.50	0.00	0.25	7.00	0.50	0.00	0.00	-0.257812	0.100586	0.948242	15.050000	-0.770000	-6.790000	462.00	-0.160649	-0.185513	1.75	1.75	1.00	0.50	3.25	5.25	0.75	7.75	0.00	1.00	0.00	0.00	0.75	7.50	1.00	1.00	1.215820	-0.311523	5.141113	-285.040009	140.490005	-42.209999	404.00	0.010418	-0.139187
59.31	8.00	5.50	2.75	3.00	0.25	3.50	0.00	7.00	0.00	1.75	0.00	0.75	7.50	0.25	0.00	0.00	-0.245605	0.117188	0.950195	15.890000	1.540000	-8.260000	478.00	-0.141130	-0.198253	1.00	1.50	1.00	0.75	2.00	6.50	0.50	9.00	0.00	0.25	0.00	0.25	2.00	6.75	0.50	1.25	1.695801	0.643066	2.545898	-72.239998	-68.459999	-75.459999	407.00	0.006654	-0.195377
59.32	6.75	4.50	2.50	3.00	0.00	4.50	0.00	7.75	0.00	1.75	0.00	1.25	8.75	0.50	0.25	0.50	-0.270508	0.106445	0.968750	17.990000	4.270000	-10.360000	498.00	-0.104355	-0.223204	0.75	1.00	0.25	0.50	1.75	6.50	0.50	9.25	0.00	0.25	0.00	0.50	2.25	6.75	0.50	1.75	1.929199	1.314453	0.609863	-52.779999	15.330000	-45.150002	397.00	0.029321	-0.211448
59.33	6.50	4.25	2.50	2.75	0.25	4.50	0.00	8.75	0.00	1.75	0.00	1.50	9.25	1.25	0.25	1.00	-0.280762	0.110352	0.943848	20.299999	5.810000	-12.460000	527.00	-0.083813	-0.226693	0.50	0.75	0.00	0.25	1.50	5.00	0.25	9.00	0.00	0.50	0.00	0.50	2.25	6.75	1.25	1.75	1.163574	0.220703	1.992676	-23.030001	42.349998	-39.060001	368.00	0.061194	-0.213743
59.34	6.50	3.50	2.50	3.00	0.00	5.50	0.00	9.50	0.00	1.25	0.00	3.00	10.50	1.00	0.25	1.25	-0.264160	0.123047	0.970703	25.830000	8.190000	-14.700000	566.00	-0.070028	-0.245403	0.00	0.50	0.00	0.00	0.75	3.50	0.25	8.00	0.25	0.25	0.00	0.50	1.50	5.75	1.75	1.75	-0.016602	-0.437500	1.337891	21.000000	62.860001	-58.660000	303.00	0.093294	-0.215510
59.35	6.50	3.00	2.75	2.75	0.00	6.25	0.00	10.50	0.00	1.50	0.25	4.25	11.75	1.25	0.00	1.25	-0.226074	0.143555	0.919434	30.520000	11.760000	-20.230000	618.00	-0.053298	-0.251259	0.00	0.25	0.00	0.00	0.50	2.25	0.25	6.75	0.00	0.00	0.00	0.50	1.25	5.50	0.75	1.75	-0.176270	-0.200684	2.075684	62.930000	74.760002	-39.759998	239.00	0.102735	-0.219006
59.36	6.50	3.50	2.75	2.75	0.00	6.50	0.00	11.50	0.00	0.75	0.00	4.75	13.00	2.25	0.25	1.50	-0.331543	0.107422	0.949707	31.780001	15.050000	-25.830000	663.00	-0.044778	-0.256399	0.00	0.25	0.00	0.00	0.25	1.75	0.00	4.50	0.00	0.00	0.00	0.25	1.50	4.00	0.50	1.25	0.457520	-0.285156	2.170898	103.669998	50.680000	57.959999	169.00	0.105709	-0.230481
59.37	6.25	3.00	2.75	2.50	0.00	6.50	0.00	12.25	0.00	0.50	0.00	5.25	13.75	2.25	0.25	2.00	-0.285645	0.141602	0.947754	33.110001	18.129999	-27.790001	677.00	-0.033877	-0.265294	0.00	0.00	0.00	0.00	0.00	0.75	0.00	3.25	0.00	0.00	0.00	0.00	1.00	1.25	0.00	0.50	-0.352051	0.613281	2.310547	151.270004	0.210000	148.330002	87.00	0.062434	-0.308630
59.38	5.50	1.00	2.50	2.25	0.00	6.75	0.00	12.25	0.00	0.75	0.25	5.50	14.25	3.00	0.50	2.75	-0.237305	0.145508	0.965820	31.639999	23.030001	-30.520000	673.00	-0.002275	-0.269229	0.00	0.00	0.00	0.00	0.00	0.25	0.00	2.75	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	-1.123047	1.645996	1.474609	210.490005	-34.369999	248.009995	56.00	0.003286	-0.394411
59.39	4.25	1.25	2.50	2.00	0.00	6.25	0.00	12.00	0.00	1.25	0.50	6.00	14.25	4.00	0.50	3.25	-0.165039	0.216309	0.942383	34.650002	29.540001	-38.290001	675.00	0.019338	-0.266982	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.25	-0.125977	-1.690430	0.777344	121.449997	-9.170000	354.829987	31.00	0.000000	0.000000
59.40	4.00	1.25	2.50	2.00	0.00	5.75	0.00	11.50	0.00	1.50	0.50	6.00	13.25	4.75	0.75	3.50	-0.278809	0.137207	0.895020	37.869999	32.480000	-54.180000	663.00	0.028469	-0.257407	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	-1.290039	-1.208496	0.199219	97.930000	2.450000	349.720001	19.00	0.000000	0.000000
59.41	4.50	1.00	2.50	2.25	0.00	5.75	0.00	11.00	0.00	1.50	0.50	6.25	13.00	5.50	0.75	3.75	-0.424805	0.079590	0.882812	25.059999	24.360001	-61.670002	669.00	0.030595	-0.247878	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	-0.593750	-2.531250	0.549805	105.349998	28.630001	287.209991	15.00	0.000000	0.000000
59.42	6.00	2.00	3.25	2.25	0.00	6.00	0.00	11.00	0.00	2.00	1.00	6.25	12.25	6.00	1.00	4.00	-0.480957	-0.030273	0.883301	-11.200000	-2.660000	-36.330002	722.00	0.016116	-0.225328	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.606445	-2.046387	0.653809	52.639999	41.790001	190.889999	8.00	0.000000	0.000000
59.43	7.50	3.75	4.00	2.75	0.00	6.25	0.00	11.00	0.00	3.00	1.00	6.25	11.75	6.25	1.25	4.00	-0.449219	-0.011230	0.950195	-23.100000	-11.340000	-24.710001	786.00	-0.003946	-0.206000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.176758	-1.830566	0.814941	52.639999	104.930000	25.760000	8.00	0.000000	0.000000
59.44	9.25	4.75	4.75	4.00	0.00	7.00	0.00	11.50	0.00	3.00	1.00	6.00	11.25	6.50	1.00	4.00	-0.327148	0.086426	0.976074	-27.719999	-18.690001	-4.620000	850.00	-0.029540	-0.195517	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.781738	-1.644043	0.307129	52.290001	122.290001	-72.379997	8.00	0.000000	0.000000
59.45	11.75	6.25	5.75	6.25	0.50	8.50	0.00	12.00	0.00	2.50	1.00	6.00	11.50	6.25	0.75	4.25	-0.306641	0.095703	0.993164	-20.299999	-15.400000	-1.470000	957.00	-0.062607	-0.188421	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.798340	-1.047852	1.028320	15.820000	152.529999	-166.250000	4.00	0.000000	0.000000
59.46	14.25	7.25	6.75	6.75	0.75	9.75	0.00	12.00	0.00	2.50	1.00	6.00	11.75	6.00	1.00	4.25	-0.298828	0.085938	1.007324	-6.930000	-7.280000	0.280000	1035.00	-0.079772	-0.178653	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.723145	-0.113770	1.189453	-29.469999	160.930008	-212.100006	4.00	0.000000	0.000000
59.47	14.75	7.50	6.75	7.00	0.75	9.75	0.00	12.25	0.00	2.25	1.00	6.00	12.25	5.50	1.00	4.00	-0.299805	0.103027	0.985840	3.780000	0.070000	1.610000	1046.00	-0.085218	-0.181375	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.828125	0.363770	0.730469	-42.490002	194.180008	-217.490005	4.00	0.000000	0.000000
59.48	14.25	7.50	6.50	7.00	0.50	9.00	0.00	12.25	0.00	2.25	1.25	6.00	12.75	5.50	0.25	3.50	-0.306152	0.095703	0.951660	7.350000	2.660000	1.540000	1021.00	-0.085611	-0.185267	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.756836	0.746582	1.075684	-60.060001	251.720001	-188.789993	0.00	0.000000	0.000000
59.49	13.75	8.00	6.50	6.75	0.25	8.75	0.00	12.00	0.00	3.00	1.25	6.00	13.00	5.50	0.50	3.50	-0.308105	0.108887	0.935059	5.320000	1.750000	0.770000	1021.00	-0.080184	-0.184580	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.572266	0.649902	1.466797	-67.760002	298.690002	-140.770004	0.00	0.000000	0.000000
59.50	14.75	8.50	6.75	7.25	0.25	8.75	0.00	11.75	0.00	3.50	0.50	6.00	12.25	5.50	0.50	3.25	-0.311035	0.111328	0.940430	-2.240000	-0.280000	-1.470000	1031.00	-0.090528	-0.176974	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.554688	0.026855	1.714844	-68.110001	359.450012	-84.349998	0.00	0.000000	0.000000
59.51	15.75	11.00	7.75	8.00	0.50	8.50	0.00	11.25	0.00	3.75	0.25	6.00	11.75	4.75	0.50	2.25	-0.311523	0.108887	0.952148	-4.760000	-0.280000	-2.170000	1063.00	-0.112737	-0.168221	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.545898	-0.395020	1.999023	-70.349998	398.089996	-70.840004	0.00	0.000000	0.000000
59.52	17.00	11.75	7.75	8.25	0.50	8.00	0.00	10.50	0.00	4.00	0.50	5.50	10.75	4.25	0.75	2.00	-0.310059	0.108887	0.964355	-5.390000	0.350000	-2.240000	1056.00	-0.124229	-0.158430	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.487305	-0.612793	2.106934	-78.959999	433.160004	-76.370003	0.00	0.000000	0.000000
59.53	17.75	13.50	8.00	8.75	0.00	7.50	0.00	10.00	0.00	4.00	0.25	4.75	9.75	3.00	0.50	1.75	-0.305664	0.107910	0.950195	-5.180000	1.610000	-2.520000	1034.00	-0.148226	-0.154733	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.503906	-0.758301	2.379395	-88.199997	465.360016	-98.279999	0.00	0.000000	0.000000
59.54	18.75	14.50	8.00	8.75	0.00	6.50	0.00	9.25	0.00	3.75	0.25	4.25	9.00	1.50	0.25	0.75	-0.301270	0.104492	0.959473	-5.180000	2.240000	-2.940000	993.00	-0.173477	-0.148998	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.466309	-0.702637	2.791016	-97.440002	482.440002	-126.349998	0.00	0.000000	0.000000
59.55	19.25	15.25	8.00	8.75	0.00	6.25	0.00	8.00	0.00	3.75	0.25	3.00	8.25	0.50	0.50	0.25	-0.312012	0.097168	0.967773	-4.270000	1.750000	-3.290000	951.00	-0.194341	-0.139837	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.435547	-0.575195	2.886230	-107.379997	483.140015	-150.570007	0.00	0.000000	0.000000
59.56	19.75	15.75	8.00	8.75	0.25	5.50	0.00	7.50	0.00	3.00	0.00	1.50	7.50	0.50	0.00	0.25	-0.309570	0.100586	0.949707	-1.820000	0.140000	-3.710000	906.00	-0.218498	-0.131020	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.479004	-0.273438	2.794434	-121.800003	489.929993	-169.539993	0.00	0.000000	0.000000
59.57	19.25	15.75	7.75	8.75	0.00	5.00	0.00	7.00	0.00	2.50	0.00	0.75	6.50	1.00	0.00	0.50	-0.312012	0.086914	0.979492	0.840000	0.210000	-3.150000	862.00	-0.227045	-0.125223	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.526855	-0.109375	2.807617	-128.800003	502.739990	-167.020004	0.00	0.000000	0.000000
59.58	20.00	16.00	7.50	8.50	0.00	3.50	0.00	6.25	0.00	2.50	0.00	0.25	5.25	0.75	0.25	0.25	-0.309082	0.077637	0.963379	3.640000	-2.730000	-3.010000	819.00	-0.243426	-0.110400	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.493164	-0.047852	2.831055	-135.100006	517.650024	-156.309998	0.00	0.000000	0.000000
59.59	19.25	15.75	7.50	8.50	0.00	3.25	0.00	6.00	0.00	1.75	0.00	0.25	4.50	0.50	0.50	0.50	-0.318359	0.078125	0.992188	6.580000	-7.420000	-3.710000	787.00	-0.250090	-0.110346	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.415527	-0.014160	2.845703	-142.029999	532.700012	-144.270004	0.00	0.000000	0.000000
59.60	18.75	16.50	7.25	8.50	0.00	2.75	0.00	5.25	0.00	1.50	0.00	0.50	2.50	0.50	0.25	0.50	-0.327637	0.071289	1.034668	10.500000	-14.420000	-4.690000	746.00	-0.268536	-0.099993	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.333008	0.055176	2.889648	-143.500000	544.109985	-133.910004	0.00	0.000000	0.000000
59.61	19.00	17.50	7.00	8.50	0.00	1.75	0.00	4.50	0.00	0.75	0.00	0.25	1.50	0.25	0.25	0.25	-0.315430	0.049316	1.031738	14.980000	-24.010000	-6.230000	707.00	-0.295176	-0.089671	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.313477	0.062988	2.848633	-138.110001	551.390015	-126.349998	0.00	0.000000	0.000000
59.62	18.75	18.00	6.75	8.25	0.00	0.50	0.00	3.50	0.00	0.50	0.00	0.00	0.75	0.50	0.00	0.50	-0.323730	0.062500	0.992188	16.730000	-37.099998	-11.270000	659.00	-0.314763	-0.074926	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.193848	0.087402	2.714355	-132.789993	560.700012	-122.080002	0.00	0.000000	0.000000
59.63	18.50	17.75	5.75	8.00	0.00	0.25	0.00	1.50	0.00	0.25	0.00	0.00	0.75	0.25	0.00	0.25	-0.306152	0.066895	0.955078	16.450001	-38.430000	-12.600000	596.00	-0.339935	-0.060371	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.912598	0.276367	2.600586	-113.050003	575.330017	-121.449997	0.00	0.000000	0.000000
59.64	17.75	18.00	5.75	8.00	0.25	0.25	0.00	0.75	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.25	-0.286133	0.140137	0.957520	16.730000	-37.170002	-12.110000	575.00	-0.350281	-0.054471	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.664551	0.379883	2.625977	-86.870003	578.690002	-123.480003	0.00	0.000000	0.000000
59.65	17.25	17.75	5.00	7.50	0.25	0.50	0.00	0.50	0.00	0.25	0.00	0.00	0.75	0.00	0.00	0.25	-0.294922	0.104492	1.056152	16.379999	-36.820000	-11.410000	554.00	-0.350950	-0.056897	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.319824	0.487305	2.732422	-58.660000	567.349976	-126.980003	0.00	0.000000	0.000000
59.66	17.25	18.00	4.75	6.75	0.00	0.25	0.00	1.00	0.00	0.00	0.00	0.25	0.50	0.00	0.00	0.25	-0.270508	0.119141	0.998535	20.719999	-50.680000	-16.870001	544.00	-0.352302	-0.060186	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.941406	0.600098	3.002441	-32.410000	535.640015	-130.690002	0.00	0.000000	0.000000
59.67	16.75	18.00	4.25	6.75	0.25	0.25	0.00	0.25	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	-0.289062	0.066406	1.022949	22.260000	-51.660000	-17.150000	519.00	-0.363912	-0.050570	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.512207	0.657715	3.344238	-19.110001	479.850006	-131.949997	0.00	0.000000	0.000000
59.68	16.25	17.75	4.25	6.50	0.00	0.50	0.00	0.25	0.00	0.25	0.00	0.00	0.50	0.00	0.00	0.00	-0.250977	0.147461	0.941895	21.420000	-54.389999	-18.340000	510.00	-0.361369	-0.054595	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.042969	0.487793	3.473633	-36.470001	397.880005	-131.809998	0.00	0.000000	0.000000
59.69	16.25	17.50	4.00	6.25	0.00	0.00	0.00	0.25	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	-0.239746	0.165039	0.933594	14.280000	-54.320000	-17.219999	493.00	-0.367184	-0.049304	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.772949	0.665527	2.475586	-65.449997	272.230011	-131.600006	0.00	0.000000	0.000000
59.70	16.25	17.50	4.00	6.25	0.00	0.00	0.00	0.25	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	-0.225098	0.184082	0.958008	10.850000	-50.959999	-16.450001	493.00	-0.367184	-0.049304	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.315918	0.920898	1.807129	-68.949997	221.899994	-122.919998	0.00	0.000000	0.000000
59.71	15.75	18.25	4.00	6.25	0.00	0.00	0.00	0.25	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	-0.212402	0.214355	0.935059	10.500000	-44.730000	-12.180000	495.00	-0.367526	-0.052895	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.853027	1.213379	1.707520	-64.889999	183.960007	-101.430000	0.00	0.000000	0.000000
59.72	15.75	18.75	3.75	6.50	0.00	0.00	0.00	0.25	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	-0.166504	0.300293	0.811035	12.530000	-35.840000	-5.880000	500.00	-0.368165	-0.055935	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.362793	1.294922	1.605957	-53.549999	133.699997	-74.129997	0.00	0.000000	0.000000
59.73	16.25	19.00	3.75	6.25	0.00	0.00	0.00	0.25	0.00	0.25	0.00	0.25	0.50	0.00	0.00	0.00	-0.149414	0.311035	0.728516	12.600000	-17.570000	3.150000	511.00	-0.363529	-0.056884	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.686523	1.226074	1.050293	-29.469999	92.190002	-50.470001	0.00	0.000000	0.000000
59.74	16.50	19.25	4.00	7.00	0.00	0.00	0.00	0.50	0.00	0.25	0.00	0.00	0.50	0.00	0.00	0.00	-0.148926	0.192871	0.786133	8.260000	0.420000	8.820000	529.00	-0.362497	-0.059866	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.758789	0.991211	1.482910	-14.140000	78.680000	-37.310001	0.00	0.000000	0.000000
59.75	16.50	18.75	4.00	6.75	0.00	0.00	0.00	0.75	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	-0.192871	0.190430	0.866211	3.010000	11.340000	9.590000	523.00	-0.362011	-0.058730	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.738770	1.275391	2.460449	5.740000	28.910000	-28.070000	0.00	0.000000	0.000000
59.76	16.00	18.50	3.75	7.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	-0.202148	0.158691	0.912598	-3.150000	19.809999	10.570000	514.00	-0.362323	-0.064416	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.933594	1.279785	2.242188	31.150000	-60.270000	-7.350000	0.00	0.000000	0.000000
59.77	15.50	18.50	4.00	7.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	-0.192871	0.163086	0.843262	-6.230000	26.530001	10.360000	512.00	-0.361291	-0.065416																									
59.78	15.00	18.00	4.00	6.75	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	-0.166992	0.112793	0.831055	-9.800000	36.680000	9.520000	500.00	-0.360290	-0.066268	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.75	0.00	0.00	0.00	18.00	0.25	0.00	7.070312	5.021973	1.047852	3.500000	-18.969999	37.590000	224.00	0.371500	0.147085
59.79	14.00	16.25	3.50	6.50	0.00	0.25	0.00	2.00	0.00	0.00	0.00	0.25	0.50	0.00	0.00	0.00	-0.206543	0.121582	0.881348	-14.770000	45.849998	6.860000	487.00	-0.339763	-0.083368	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.75	19.00	3.50	0.50	0.25	40.25	4.25	1.50	-15.997559	7.376465	15.991211	158.899994	-557.479980	181.229996	878.00	0.326708	0.132237
59.80	12.75	14.50	3.00	6.25	0.00	0.75	0.00	2.75	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.25	-0.235840	0.107422	0.916504	-19.250000	55.510002	6.580000	465.00	-0.323625	-0.099466	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	11.25	24.00	5.50	1.25	1.50	46.50	6.25	4.75	-2.208984	-7.617676	-4.345215	-79.099998	-1116.989990	319.410004	1065.00	0.323053	0.096055
