# Start timestamp: 1764597025029
# Start time: 01.12.2025 14:50:25.029
# Duration: 01:51.971
# Sensor insoles: Left SN12868, Right SN12869
# Size: 6
# Recording type: normal
# Name: jsing112-04
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
39.69	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	2.50	0.75	0.00	0.25	1.25	0.75	0.50	-4.537598	1.625488	0.137695	172.970001	-43.470001	-574.419983	73.00	0.255341	0.033564	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.25	0.00	0.25	7.25	0.00	0.00	-0.152344	0.352539	0.845215	74.199997	-136.639999	71.330002	82.00	0.380765	0.145495
39.70	0.25	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.50	1.25	0.25	0.00	0.00	1.50	0.25	0.50	-4.562988	3.376953	-1.007324	143.080002	19.320000	-440.299988	50.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	4.50	0.50	0.25	0.25	10.00	0.25	0.00	-0.146484	0.160156	0.650879	93.730003	-151.970001	47.040001	172.00	0.335734	0.121242
39.71	0.50	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.00	0.00	0.00	0.50	0.25	0.25	-3.323730	3.708008	-1.202637	140.210007	92.540001	-273.980011	27.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	7.50	1.00	0.75	1.00	14.75	0.75	0.00	-0.569824	-0.148438	1.255859	114.239998	-189.350006	39.549999	282.00	0.326758	0.094941
39.72	0.50	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.50	1.00	0.25	0.25	0.00	0.50	0.50	0.50	-2.301758	1.852539	-0.091797	186.550003	131.949997	-157.919998	46.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	2.75	10.25	2.50	1.50	1.50	20.75	1.00	0.00	-0.504395	0.094238	1.013184	115.430000	-228.970001	44.240002	424.00	0.317731	0.082445
39.73	0.50	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.75	1.25	0.25	0.00	0.00	0.50	1.00	0.75	-1.109863	0.298340	1.431152	115.290001	129.220001	-92.680000	57.00	0.208823	0.050794	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.50	3.75	13.50	4.50	2.75	4.75	24.50	1.25	0.25	-0.481934	-0.042480	1.182617	92.190002	-265.860016	38.709999	589.00	0.298224	0.039668
39.74	0.50	0.00	0.25	0.00	0.00	0.00	0.25	0.00	1.00	1.00	0.25	0.00	0.00	0.75	1.50	1.00	-0.092285	-0.050293	1.260254	79.449997	129.220001	-81.059998	71.00	0.228264	0.058420	0.00	0.25	0.00	0.50	0.00	0.00	0.00	0.75	4.00	15.50	5.75	5.25	6.75	26.00	3.50	1.00	-0.408691	0.012695	1.484863	57.680000	-234.919998	39.270000	732.00	0.287703	0.004343
39.75	0.50	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.00	0.75	0.25	0.25	0.00	2.25	1.75	1.50	0.360840	0.193848	1.596680	85.959999	131.320007	-70.279999	88.00	0.283665	0.047371	0.00	0.75	0.25	1.00	0.25	0.25	0.00	2.25	4.25	17.00	6.25	6.25	9.25	26.75	4.00	1.50	-0.359375	0.102051	1.185547	23.799999	-170.589996	37.380001	854.00	0.262022	-0.025982
39.76	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.00	0.75	0.50	0.50	0.00	3.00	1.75	1.50	0.965332	-0.265137	1.454590	114.449997	137.410004	-53.480000	98.00	0.308715	0.040001	0.50	1.50	0.50	1.50	2.25	1.00	0.25	3.50	4.25	17.50	6.75	6.50	11.50	26.25	4.75	1.75	-0.344238	-0.015625	1.153320	-1.680000	-133.630005	31.710001	975.00	0.226136	-0.046109
39.77	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.50	1.00	0.75	0.25	0.00	3.50	2.00	2.00	2.149902	-0.543457	2.467773	137.899994	131.669998	-49.770000	104.00	0.319828	0.022307	1.25	3.75	0.75	2.00	4.25	2.50	0.50	4.75	4.25	17.00	6.50	6.25	10.50	25.25	4.75	1.75	-0.301270	0.121094	1.227539	-7.140000	-75.250000	30.590000	1052.00	0.181947	-0.053157
39.78	0.25	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.25	0.75	0.75	0.50	0.00	4.75	2.75	2.25	2.179199	-0.665039	2.180664	143.779999	102.620003	-56.070000	126.00	0.328042	0.017396	3.00	5.00	1.00	2.75	5.25	3.25	0.75	5.50	4.25	16.50	6.50	6.50	10.75	25.00	4.50	1.75	-0.238770	0.194336	1.170410	-5.740000	-36.540001	19.600000	1128.00	0.150302	-0.058212
39.79	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.50	0.50	0.50	0.50	0.00	5.00	2.50	2.50	3.012695	-1.210938	1.831055	139.580002	82.459999	-51.029999	121.00	0.338909	0.020758	2.75	4.75	1.25	2.75	4.75	3.00	0.50	5.25	4.25	16.75	6.75	6.50	10.75	25.50	5.25	3.25	-0.206543	0.134766	1.054688	12.320000	5.110000	-1.820000	1136.00	0.159989	-0.058984
39.80	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.25	0.50	0.25	0.50	0.00	5.25	2.25	2.25	2.825684	-1.771973	2.605957	90.650002	49.630001	-29.889999	127.00	0.334029	0.054345	2.00	3.50	0.50	2.00	3.25	2.00	0.25	4.50	4.50	17.00	6.75	6.75	10.50	26.50	5.50	3.50	-0.260254	0.081055	1.016113	13.720000	11.340000	-11.410000	1071.00	0.192972	-0.052527
39.81	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.50	0.50	0.25	0.00	0.00	4.75	3.00	2.25	1.982910	-1.797363	2.515137	60.760002	10.430000	-10.920000	114.00	0.350096	0.036115	1.25	2.75	0.25	1.00	1.75	1.00	0.00	4.00	4.25	17.25	7.00	7.00	11.25	26.75	6.00	3.25	-0.300293	0.037598	0.962402	11.830000	15.330000	-14.910000	1016.00	0.222693	-0.053072
39.82	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.25	0.50	0.00	0.00	3.00	2.25	1.50	1.980957	-2.075195	2.437988	24.080000	-13.020000	15.260000	82.00	0.334544	0.022686	0.50	2.25	0.50	1.00	1.25	0.75	0.00	3.50	4.50	17.00	7.00	7.00	10.50	26.75	6.00	3.50	-0.316895	0.017090	0.946777	11.060000	14.630000	-12.180000	984.00	0.235750	-0.047221
39.83	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.25	0.50	0.25	0.00	1.50	1.50	0.75	1.352051	-1.989746	1.892090	-20.440001	-31.780001	39.619999	58.00	0.296247	0.010833	0.25	1.50	0.25	1.00	1.25	0.50	0.00	3.50	4.25	16.50	7.00	7.00	10.50	26.50	6.25	3.75	-0.316406	0.016602	0.950684	9.030000	9.380000	-6.370000	960.00	0.245734	-0.049393
39.84	0.50	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.50	0.00	0.75	0.25	0.00	1.00	1.25	0.25	0.312012	-1.450195	1.686523	-49.980000	-46.619999	59.639999	53.00	0.236183	0.032513	0.25	1.50	0.00	1.00	1.00	0.25	0.00	3.25	4.25	16.25	6.75	7.00	10.75	25.50	6.00	3.50	-0.314941	0.026855	0.962891	6.440000	4.550000	-1.470000	930.00	0.248569	-0.050888
39.85	0.75	0.00	0.25	0.00	0.00	0.00	0.25	0.00	0.25	0.25	0.25	0.25	0.00	0.75	0.75	0.50	0.141113	-1.073242	1.406250	-103.739998	-51.869999	138.389999	46.00	0.000000	0.000000	0.25	1.50	0.25	1.25	1.00	0.50	0.00	3.25	4.00	15.75	6.75	7.00	10.50	24.50	6.00	3.50	-0.307617	0.058594	0.974609	2.520000	2.030000	3.500000	918.00	0.242369	-0.054946
39.86	0.50	0.25	0.00	0.25	0.00	0.00	0.00	0.00	0.25	0.25	0.25	0.00	0.00	0.25	0.50	0.25	-0.274414	-1.080078	1.370605	-119.489998	-60.830002	160.580002	30.00	0.000000	0.000000	0.50	1.25	0.00	0.75	0.75	0.25	0.00	3.25	4.00	15.00	6.50	6.75	11.50	23.50	6.00	3.25	-0.293945	0.071289	0.970703	0.910000	1.260000	3.220000	888.00	0.247507	-0.059598
39.87	0.75	0.25	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	0.50	0.75	0.00	0.031250	-0.521484	1.311035	-137.619995	-80.220001	214.550003	33.00	0.000000	0.000000	0.25	1.50	0.00	1.00	0.75	0.50	0.00	3.25	4.00	14.25	6.25	6.25	11.25	23.00	5.75	2.75	-0.294434	0.070801	0.985352	0.560000	1.260000	1.400000	863.00	0.243282	-0.060461
39.88	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.50	0.25	0.25	0.208984	-0.870117	1.387207	-147.279999	-101.220001	231.910004	23.00	0.000000	0.000000	0.75	1.75	0.25	0.75	0.50	0.50	0.00	3.00	4.00	13.25	5.75	5.75	9.50	21.25	5.00	2.25	-0.299316	0.062988	0.997070	1.400000	3.010000	0.140000	797.00	0.235657	-0.052192
39.89	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.25	-0.068848	-1.449707	1.110840	-146.789993	-110.809998	205.520004	15.00	0.000000	0.000000	1.00	1.25	0.25	0.75	0.25	0.50	0.00	2.50	3.25	12.25	5.25	5.25	9.25	19.75	4.25	1.25	-0.302734	0.048340	0.986328	2.660000	5.530000	0.420000	719.00	0.235715	-0.052150
39.90	0.25	0.25	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.070312	-1.842285	1.261719	-138.320007	-117.949997	142.029999	12.00	0.000000	0.000000	1.00	1.25	0.25	1.00	0.25	0.50	0.00	2.00	2.50	11.25	4.75	5.00	8.25	18.00	4.00	0.50	-0.313965	0.027832	0.983887	3.500000	7.140000	2.240000	650.00	0.231188	-0.052267
39.91	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.043945	-1.802246	1.446289	-144.550003	-123.970001	63.560001	3.00	0.000000	0.000000	1.00	1.50	0.25	1.25	0.25	0.25	0.25	2.25	2.25	10.25	3.50	5.00	7.75	16.00	2.75	0.50	-0.308105	0.038086	0.965332	4.690000	6.370000	4.830000	594.00	0.215334	-0.058727
39.92	0.75	0.50	0.25	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.078125	-1.412109	1.624023	-155.889999	-139.160004	-9.590000	24.00	0.000000	0.000000	1.00	1.25	0.00	1.50	0.25	0.25	0.00	1.75	1.75	9.00	3.25	4.50	7.00	14.00	2.25	0.25	-0.311523	0.039062	0.958496	4.900000	3.640000	6.580000	517.00	0.212820	-0.064098
39.93	0.50	0.50	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.00	-0.080566	-0.831543	1.435059	-148.960007	-165.410004	-94.500000	26.00	0.000000	0.000000	1.25	1.50	0.00	1.00	0.50	0.25	0.00	1.75	1.00	8.75	2.50	3.50	6.75	11.50	1.25	0.25	-0.312500	0.037109	0.964844	4.970000	-0.840000	8.820000	448.00	0.193375	-0.072527
39.94	0.25	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.00	0.00	0.00	0.00	-0.214355	-0.412598	1.218750	-148.610001	-168.559998	-130.759995	16.00	0.000000	0.000000	0.75	1.75	0.25	1.00	0.50	0.25	0.25	1.75	0.50	7.50	2.25	3.75	6.75	10.25	1.50	0.25	-0.309082	0.041016	0.968262	4.620000	-3.290000	10.010000	422.00	0.185945	-0.089914
39.95	0.50	0.50	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	-0.320312	0.142578	1.038574	-145.460007	-164.360001	-151.619995	17.00	0.000000	0.000000	0.50	3.00	0.25	1.25	0.50	0.25	0.25	2.25	0.50	7.50	1.75	3.50	6.50	9.75	1.25	0.25	-0.312500	0.047363	0.967285	3.150000	-5.040000	10.710000	425.00	0.160199	-0.099540
39.96	1.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.414062	0.680176	0.844727	-132.300003	-155.050003	-154.559998	14.00	0.000000	0.000000	1.00	2.75	0.25	1.50	0.50	0.50	0.25	2.50	0.25	7.00	1.25	2.75	6.00	9.25	1.00	0.00	-0.306152	0.060059	0.962402	0.420000	-7.700000	10.850000	401.00	0.138913	-0.100924
39.97	1.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.497070	1.156250	0.702637	-107.449997	-143.639999	-139.089996	19.00	0.000000	0.000000	1.25	3.00	0.25	1.50	0.50	0.75	0.25	2.50	0.25	6.75	1.00	2.50	5.50	9.25	1.00	0.00	-0.301758	0.055176	0.947754	-4.200000	-12.600000	10.710000	396.00	0.127089	-0.096499
39.98	1.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.546387	1.462402	0.512695	-74.129997	-132.649994	-109.059998	22.00	0.000000	0.000000	1.50	4.50	0.50	2.50	1.00	1.25	0.25	2.50	0.25	6.75	0.50	1.50	5.25	8.50	0.50	0.00	-0.315918	0.033691	0.941406	-12.460000	-18.200001	11.900000	408.00	0.067686	-0.097171
39.99	1.75	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.814453	1.408203	0.209961	-4.550000	-105.980003	-53.200001	28.00	0.000000	0.000000	5.00	5.50	1.00	3.00	1.50	2.25	0.50	3.00	0.25	5.75	0.25	0.50	4.75	7.75	0.75	0.00	-0.345215	0.036621	0.969238	-22.540001	-20.930000	15.050000	466.00	-0.013926	-0.084302
40.00	2.00	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.083984	0.946777	0.167480	40.810001	-82.669998	-26.740000	31.00	0.000000	0.000000	8.50	8.75	2.00	5.00	2.50	2.50	0.50	3.00	0.75	5.75	0.25	0.25	4.00	7.75	1.00	0.00	-0.310547	0.069336	1.020020	-21.350000	-14.560000	14.350000	589.00	-0.079725	-0.066069
40.01	2.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.299316	0.493652	0.214844	81.620003	-62.510002	-23.940001	30.00	0.000000	0.000000	14.00	13.25	2.75	6.50	3.00	2.75	0.50	3.00	0.75	5.75	0.25	0.25	3.00	7.25	0.75	0.00	-0.230469	0.119629	1.011719	-17.430000	-7.000000	9.590000	716.00	-0.145877	-0.055316
40.02	1.25	0.75	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.486328	0.056641	0.429688	113.540001	-47.599998	-44.450001	29.00	0.000000	0.000000	17.25	17.25	3.50	6.75	3.25	2.50	0.50	2.50	0.75	5.75	0.25	0.25	1.00	7.50	1.00	0.00	-0.226562	0.103516	1.013184	-14.630000	-4.550000	4.410000	783.00	-0.179055	-0.037062
40.03	1.50	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.693848	-0.245605	0.531250	124.879997	-42.980000	-86.660004	25.00	0.000000	0.000000	18.25	18.50	3.50	6.75	3.25	2.50	0.50	1.25	0.50	5.50	0.50	0.25	0.50	8.50	1.25	0.00	-0.268555	0.065430	0.973633	-12.670000	-4.970000	1.190000	790.00	-0.185455	-0.024856
40.04	1.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.939453	-0.285156	0.274902	130.410004	-45.290001	-144.199997	16.00	0.000000	0.000000	18.00	18.50	3.25	6.50	3.50	2.50	0.50	1.50	0.50	6.75	0.50	0.25	1.25	9.50	0.75	0.00	-0.276855	0.038086	0.940918	-12.810000	-5.740000	0.140000	813.00	-0.169744	-0.026098
40.05	3.25	0.75	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.165039	-1.385742	0.978027	151.550003	7.420000	-193.690002	50.00	-0.390186	0.046611	17.75	17.75	3.75	6.50	3.75	2.50	0.50	1.50	1.00	7.50	1.00	0.75	1.50	10.50	1.00	0.00	-0.284668	0.050293	0.971680	-16.240000	-9.100000	-1.400000	854.00	-0.145235	-0.022353
40.06	8.50	3.50	1.00	0.50	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.635254	-0.687012	1.990723	185.009995	61.459999	-188.300003	154.00	-0.378060	0.034828	16.75	17.00	4.00	6.50	4.25	2.00	0.50	1.25	1.50	8.75	1.50	1.00	1.50	11.50	1.50	0.00	-0.270508	0.045898	0.979980	-17.500000	-9.870000	-2.940000	879.00	-0.117861	-0.014374
40.07	20.75	6.75	2.75	1.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.885742	0.683594	1.310059	189.210007	2.100000	-189.070007	352.00	-0.383272	0.044175	14.75	15.50	3.75	6.25	4.50	2.00	0.50	1.25	2.50	9.75	1.75	0.50	1.25	14.00	2.00	0.00	-0.279297	0.047363	0.966797	-18.690001	-8.890000	-4.690000	887.00	-0.078316	-0.001390
40.08	32.25	13.50	4.75	2.25	0.00	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.428711	1.147461	0.440430	201.389999	3.500000	-180.180008	593.00	-0.381275	0.029395	12.75	11.50	4.00	4.50	5.00	1.25	0.50	1.50	2.75	11.25	2.50	0.50	2.00	17.50	2.75	0.00	-0.285645	0.027832	0.998047	-20.510000	-8.120000	-6.860000	885.00	-0.014373	0.013614
40.09	34.25	16.25	5.25	2.50	0.00	0.00	0.25	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	-0.023926	2.130371	0.896484	147.350006	69.510002	-162.119995	655.00	-0.379335	0.023410	9.50	7.00	3.50	3.00	5.00	0.50	0.50	1.00	4.50	13.25	3.25	0.50	1.50	20.25	3.75	0.00	-0.294434	0.055176	1.000488	-20.020000	-4.690000	-9.100000	850.00	0.067617	0.044543
40.10	32.25	16.50	5.25	2.50	0.00	0.00	0.25	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.303223	2.675293	1.046387	129.990005	91.419998	-77.699997	640.00	-0.373130	0.020002	5.75	4.50	2.75	1.50	4.50	0.50	0.25	0.25	5.00	15.25	3.25	0.25	1.00	22.25	3.75	0.00	-0.293457	0.073242	1.014160	-21.559999	2.240000	-12.320000	774.00	0.138078	0.069703
40.11	29.00	17.25	5.75	3.25	0.25	0.00	0.25	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.378418	0.365723	0.774902	142.520004	157.779999	8.050000	629.00	-0.368435	0.009939	4.25	4.00	1.25	1.00	3.00	0.00	0.00	0.25	5.50	16.25	3.00	0.00	0.50	23.50	4.00	0.00	-0.303223	0.100586	1.091309	-26.460001	12.670000	-17.990000	722.00	0.185166	0.083154
40.12	26.50	17.25	6.75	4.75	0.50	0.00	0.50	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	-0.263184	-0.861816	1.064941	144.479996	232.820007	-15.680000	641.00	-0.355946	0.002469	3.25	3.25	0.75	1.00	1.50	0.00	0.00	0.25	6.50	16.25	2.25	0.25	0.50	24.50	4.00	0.00	-0.408203	0.214844	1.280273	-68.949997	49.840000	-41.580002	697.00	0.217287	0.092013
40.13	23.75	17.50	7.75	7.00	1.25	0.00	0.50	0.75	0.00	3.50	0.00	0.00	0.00	0.00	0.50	0.25	-0.880371	1.462402	3.248535	62.230000	138.809998	-43.119999	706.00	-0.311574	-0.015358	2.25	3.25	0.75	0.75	1.25	0.00	0.00	0.00	6.75	15.00	1.00	0.00	0.25	24.00	3.50	0.00	-0.570801	0.371094	1.409668	-150.360001	100.029999	-70.629997	635.00	0.230419	0.107621
40.14	19.50	16.25	8.75	8.75	1.50	0.50	0.50	3.75	0.00	6.25	0.25	0.00	1.25	0.00	1.75	1.50	-0.330078	0.266602	0.831543	112.489998	-2.450000	-3.500000	805.00	-0.233328	-0.057005	1.75	1.75	0.25	0.50	0.50	0.00	0.00	0.00	7.00	12.25	0.50	0.25	0.25	23.00	2.00	0.00	-0.727051	0.684570	1.684570	-265.649994	127.120003	-118.510002	539.00	0.260338	0.126805
40.15	14.50	13.25	8.75	8.75	1.75	1.50	0.75	5.25	0.00	7.50	0.75	0.00	6.75	2.25	3.00	5.75	-0.401855	0.579102	1.086914	54.040001	8.890000	-3.850000	895.00	-0.131466	-0.098281	1.00	1.25	0.25	0.50	0.25	0.00	0.00	0.00	6.75	8.75	0.25	0.25	0.25	19.75	1.25	0.00	-0.923828	0.979004	1.691895	-332.079987	161.979996	-189.419998	438.00	0.272259	0.137651
40.16	9.25	7.00	7.75	7.50	2.75	4.00	0.25	6.75	0.00	9.25	2.75	3.00	9.00	7.50	5.50	9.25	-0.370605	0.179688	1.105469	29.750000	3.780000	-4.830000	1000.00	-0.006834	-0.122357	1.00	0.75	0.25	0.00	0.00	0.00	0.00	0.00	5.00	5.25	0.50	0.00	0.00	15.50	1.25	0.00	-0.983398	0.959473	1.670898	-338.799988	197.539993	-263.829987	317.00	0.286208	0.149624
40.17	6.75	4.25	5.50	6.00	2.75	4.00	0.25	7.75	0.00	10.50	4.75	5.75	11.75	9.75	8.00	14.00	-0.409668	0.106445	1.071289	28.490000	18.200001	2.170000	1088.00	0.072047	-0.143693	0.75	1.00	0.25	0.00	0.00	0.00	0.25	0.00	3.25	4.75	0.50	0.00	0.00	10.25	0.75	0.00	-2.038574	1.021973	2.676270	-307.369995	244.930008	-310.799988	236.00	0.258446	0.136974
40.18	6.75	3.50	2.75	2.75	1.75	2.75	0.25	7.75	0.00	13.00	6.00	6.75	15.25	12.75	10.00	18.25	-0.387695	-0.048340	1.160645	35.770000	36.959999	13.860000	1144.00	0.134048	-0.147945	0.25	1.00	0.25	0.00	0.00	0.00	0.25	0.00	2.50	4.50	0.25	0.00	0.00	8.00	0.75	0.00	-3.582031	1.810059	2.768555	-327.529999	248.570007	-355.600006	193.00	0.261972	0.130545
40.19	5.25	3.25	2.25	2.25	1.00	1.50	0.25	6.75	0.00	16.00	6.75	7.25	15.75	15.75	12.50	20.00	-0.269531	-0.169922	1.228027	37.450001	58.520000	35.980000	1192.00	0.173859	-0.136917	0.00	0.75	0.00	0.00	0.00	0.00	0.25	0.00	2.00	3.25	0.00	0.00	0.00	6.75	0.25	0.00	-4.512207	6.550293	2.911133	-303.660004	247.380005	-304.920013	143.00	0.283395	0.146151
40.20	3.50	1.75	1.50	1.75	0.25	0.00	0.25	4.75	0.25	16.75	7.50	7.75	14.25	17.00	14.00	21.00	-0.433105	-0.196289	1.757812	43.889999	149.240005	55.020000	1129.00	0.219300	-0.124738	0.00	0.75	0.00	0.00	0.00	0.00	0.25	0.00	0.50	2.00	0.00	0.00	0.00	4.25	0.00	0.00	-3.159668	10.910156	1.447754	-350.420013	165.619995	-34.720001	81.00	0.256517	0.125607
40.21	2.00	1.25	1.00	1.00	0.00	0.00	0.25	3.50	0.50	16.50	7.50	7.25	10.50	16.50	14.75	20.00	-0.541992	-0.065430	2.623047	79.309998	306.670013	64.959999	1026.00	0.247489	-0.110413	0.25	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.25	0.00	0.00	0.00	3.00	0.00	0.00	-2.239746	6.610840	0.157715	-81.690002	135.380005	245.419998	59.00	0.179322	0.093537
40.22	1.50	1.25	0.75	0.75	0.00	0.00	0.25	2.25	0.25	15.00	6.75	6.50	8.00	14.75	14.00	17.00	-0.596680	-0.152344	2.809570	89.809998	503.089996	71.260002	889.00	0.257215	-0.100737	0.25	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	2.50	0.00	0.00	-1.810547	4.065918	0.921387	-14.070000	178.360001	313.320007	45.00	0.000000	0.000000
40.23	1.00	0.75	0.75	0.50	0.00	0.00	0.25	1.25	0.25	12.25	5.50	4.50	6.00	12.25	12.25	12.50	-0.782227	-0.442871	3.068848	41.930000	648.479980	77.699997	701.00	0.268141	-0.087111	0.00	0.50	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	1.50	0.00	0.00	-1.090332	3.117188	2.123535	86.029999	157.500000	225.820007	28.00	0.000000	0.000000
40.24	0.75	0.25	0.25	0.00	0.00	0.00	0.00	1.00	0.25	7.75	3.75	3.75	5.00	9.75	9.00	7.50	-2.738770	-1.641113	3.888184	-92.050003	787.500000	67.480003	494.00	0.280929	-0.091036	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	1.25	0.00	0.00	-0.407227	2.009766	2.236816	191.940002	94.360001	86.800003	20.00	0.000000	0.000000
40.25	0.25	0.00	0.00	0.00	0.00	0.00	0.25	1.00	0.50	6.25	3.00	2.25	4.25	7.25	6.00	5.75	-3.975586	-1.458984	8.015137	-332.290009	877.380005	97.860001	372.00	0.284583	-0.089214	0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.50	0.00	0.00	0.258789	2.236328	1.586426	301.209991	26.180000	-85.540001	24.00	0.000000	0.000000
40.26	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.75	1.00	5.00	2.00	2.00	4.00	6.25	4.75	5.00	-3.774414	-2.637695	5.260254	-321.929993	845.039978	123.410004	312.00	0.285768	-0.087570	0.50	0.50	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.75	0.00	0.00	0.00	0.25	0.00	0.00	0.484863	2.625488	1.085449	356.790009	10.920000	-137.830002	26.00	0.000000	0.000000
