# Start timestamp: 1764596763263
# Start time: 01.12.2025 14:46:03.263
# Duration: 01:53.465
# Sensor insoles: Left SN12868, Right SN12869
# Size: 6
# Recording type: normal
# Name: jsing112-03
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
59.73	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.879883	1.181641	1.590820	34.369999	48.439999	-305.760010	4.00	0.000000	0.000000	1.75	1.75	0.25	1.75	0.00	1.00	0.00	3.25	7.25	20.25	6.75	4.50	6.50	27.75	8.25	4.25	-0.297363	-0.076172	1.013672	-12.740000	33.740002	28.910000	1029.00	0.242876	-0.008684
59.74	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.834473	1.335449	1.566895	56.209999	12.390000	-291.829987	4.00	0.000000	0.000000	1.75	2.25	0.25	0.75	0.25	0.75	0.00	2.50	7.25	19.50	6.25	3.00	5.00	27.00	7.75	3.50	-0.304688	0.103516	0.855957	-27.510000	22.330000	28.139999	947.00	0.248596	0.011825
59.75	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.723145	1.410645	1.499512	70.070000	-23.450001	-270.899994	4.00	0.000000	0.000000	2.75	2.25	0.75	0.75	0.25	0.50	0.00	1.50	8.00	19.00	5.50	2.50	4.00	26.75	7.25	2.25	-0.316895	0.105957	0.917969	-43.750000	-6.510000	6.720000	910.00	0.242241	0.035500
59.76	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.523926	1.742188	1.079102	78.540001	-53.830002	-229.880005	4.00	0.000000	0.000000	2.50	2.50	0.75	1.50	0.50	0.50	0.00	1.25	8.25	18.50	4.25	2.50	3.75	26.50	6.50	1.50	-0.314941	0.032715	0.923340	-53.900002	-16.870001	-2.170000	884.00	0.234862	0.041226
59.77	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.398438	1.918945	0.666992	97.019997	-50.470001	-197.680008	4.00	0.000000	0.000000	2.75	2.50	0.50	1.25	1.00	0.25	0.00	1.00	8.75	17.50	2.50	1.50	3.25	25.00	5.75	1.25	-0.291992	-0.048828	1.012207	-63.139999	-19.110001	-5.180000	815.00	0.232466	0.058647
59.78	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.255859	2.026367	0.363281	124.669998	-24.570000	-166.320007	4.00	0.000000	0.000000	3.25	3.25	0.75	0.75	1.00	0.25	0.00	1.00	9.25	16.25	1.75	1.25	2.25	23.50	4.00	0.75	-0.306152	-0.061523	1.013672	-69.300003	-16.450001	-4.340000	760.00	0.215969	0.073817
59.79	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.184570	2.471191	0.453125	152.110001	16.240000	-133.139999	9.00	0.000000	0.000000	4.50	3.50	1.25	1.00	1.75	0.25	0.00	0.75	9.75	15.25	1.50	0.75	2.00	22.75	2.75	0.75	-0.304199	-0.062988	1.029785	-74.620003	-10.640000	-2.730000	754.00	0.188264	0.084303
59.80	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.00	0.00	0.00	0.00	9.25	0.75	0.00	0.928711	3.450684	2.218750	181.509995	33.529999	-32.549999	102.00	0.393835	0.161995	5.00	4.00	1.25	0.75	1.75	0.25	0.00	0.50	10.00	13.25	1.25	0.25	1.25	21.25	1.25	0.50	-0.313965	-0.058105	1.066406	-82.320000	-1.820000	-3.500000	690.00	0.170412	0.101248
59.81	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	5.00	2.75	0.00	0.00	0.00	18.75	4.25	1.00	-0.353516	1.922363	3.933105	212.309998	-37.099998	115.639999	335.00	0.357847	0.142182	5.50	4.00	1.50	0.50	1.75	0.00	0.00	0.50	10.25	11.50	1.25	0.00	1.00	19.50	1.25	0.25	-0.312988	-0.018555	1.066895	-95.199997	8.540000	-8.750000	654.00	0.158702	0.109353
59.82	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	8.50	5.75	1.00	0.00	0.00	24.00	5.25	4.25	-4.472168	-0.754395	4.881836	241.430008	-269.010010	147.419998	515.00	0.341440	0.126234	5.25	3.75	1.25	0.50	1.25	0.00	0.00	0.50	10.50	9.75	0.75	0.00	0.25	17.75	1.00	0.00	-0.321777	-0.036133	1.104492	-125.370003	19.110001	-21.280001	590.00	0.157261	0.122782
59.83	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	10.00	7.00	0.50	0.25	0.00	23.75	4.75	4.75	-1.550781	0.145996	1.672852	333.130005	-537.599976	170.729996	542.00	0.335014	0.130343	5.25	3.75	1.00	0.50	0.75	0.00	0.00	0.25	10.25	8.00	0.50	0.00	0.00	16.25	0.50	0.00	-0.312012	-0.076660	1.083496	-147.559998	22.120001	-27.650000	528.00	0.150550	0.133584
59.84	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	9.75	6.75	0.25	0.25	0.50	23.75	4.25	4.75	0.242188	-0.082031	1.006836	257.670013	-500.779999	163.449997	532.00	0.333640	0.123151	4.50	4.00	1.00	0.50	0.25	0.00	0.00	0.25	10.00	7.25	0.75	0.00	0.00	14.25	0.50	0.00	-0.276855	-0.191895	1.100586	-164.149994	23.660000	-28.559999	489.00	0.148750	0.130393
59.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	10.25	9.00	0.00	0.25	1.00	27.00	4.00	5.00	-0.243652	-0.517578	2.083984	245.770004	-428.890015	169.190002	596.00	0.331003	0.117195	2.75	3.50	1.25	0.75	0.25	0.00	0.00	0.00	10.00	5.50	0.25	0.00	0.00	12.50	0.50	0.00	-0.230957	-0.307129	1.119141	-179.339996	25.760000	-22.049999	424.00	0.161288	0.141862
59.86	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.75	10.75	12.75	0.00	0.25	2.00	31.75	4.25	6.00	-0.603516	0.595215	1.649414	224.770004	-404.110016	165.059998	714.00	0.323711	0.103364	2.25	3.75	0.25	0.50	0.00	0.00	0.00	0.00	10.00	4.75	0.50	0.00	0.00	11.00	0.50	0.00	-0.171387	-0.627441	1.228027	-198.729996	29.960001	-4.620000	383.00	0.174750	0.144001
59.87	0.75	0.50	0.25	0.25	0.00	0.00	0.00	1.00	10.25	17.00	0.25	0.50	3.75	34.25	4.75	7.25	-0.753418	0.355469	1.749512	245.630005	-369.600006	123.480003	835.00	0.303449	0.078987	2.25	2.75	0.00	0.25	0.00	0.00	0.00	0.00	9.50	3.00	0.25	0.00	0.00	10.25	0.25	0.00	-0.032227	-0.548828	0.966797	-244.930008	38.779999	46.900002	327.00	0.187970	0.163007
59.88	1.50	0.75	0.50	0.50	0.00	0.00	0.00	2.75	10.00	19.00	1.00	1.25	4.75	34.75	5.00	7.75	-0.520508	0.376465	1.979004	193.339996	-331.239990	79.379997	938.00	0.278323	0.050006	1.75	1.25	0.25	0.00	0.25	0.00	0.25	0.00	9.00	1.50	0.00	0.00	0.00	10.00	0.25	0.00	0.025391	-0.658203	1.326660	-236.040009	43.189999	66.709999	284.00	0.220107	0.190817
59.89	2.00	1.00	0.75	0.75	0.00	0.25	0.00	3.50	10.00	19.50	2.00	1.50	5.50	34.00	5.25	7.75	-0.410156	0.328125	1.729492	105.070000	-159.740005	9.240000	990.00	0.261944	0.034767	2.00	1.25	0.25	0.25	0.25	0.00	0.25	0.00	8.50	1.50	0.00	0.00	0.00	9.25	0.25	0.25	-0.030273	-0.911133	0.872070	-227.570007	38.990002	120.260002	277.00	0.203224	0.180960
59.90	2.00	1.25	0.25	1.00	0.00	0.75	0.00	4.00	9.75	18.00	2.00	1.50	5.75	32.25	5.00	7.50	-0.337402	-0.006836	1.504883	52.220001	-58.660000	-16.730000	965.00	0.253929	0.023377	2.00	1.75	0.25	0.00	0.25	0.00	0.50	0.00	8.00	1.00	0.00	0.00	0.00	9.25	0.50	0.25	-0.114746	-0.781250	1.045898	-203.279999	36.259998	147.070007	273.00	0.195311	0.177175
59.91	1.75	0.50	0.25	1.00	0.00	1.00	0.00	3.75	9.25	16.50	2.00	1.25	5.50	29.25	5.25	7.50	-0.324219	-0.020508	1.261230	22.260000	10.500000	-18.410000	899.00	0.257689	0.020054	2.00	2.25	0.25	0.25	0.25	0.00	0.75	0.00	7.50	0.50	0.00	0.00	0.00	8.00	0.75	0.50	-0.174316	-0.723633	1.008301	-221.690002	27.650000	167.440002	265.00	0.167542	0.161369
59.92	1.00	0.00	0.00	0.25	0.00	0.50	0.00	3.25	8.50	15.25	1.75	1.00	5.00	26.25	5.25	7.25	-0.344727	-0.103027	1.140625	17.710001	68.809998	-15.680000	795.00	0.278605	0.024667	1.50	1.00	0.25	0.25	0.00	0.00	0.75	0.00	7.25	0.75	0.25	0.00	0.00	7.25	1.25	0.50	-0.231934	-0.346680	0.453613	-214.410004	24.150000	175.910004	245.00	0.213205	0.168462
59.93	0.75	0.00	0.00	0.25	0.00	0.25	0.00	2.50	7.50	13.50	1.50	0.25	4.25	23.00	5.00	7.00	-0.322266	-0.131348	0.954102	-0.910000	93.239998	-4.270000	689.00	0.285730	0.030895	1.00	1.00	0.00	0.25	0.00	0.00	0.75	0.00	7.00	0.50	0.25	0.00	0.00	9.25	1.25	0.50	-0.228027	-0.505371	0.719238	-178.500000	17.780001	187.529999	249.00	0.247104	0.171164
59.94	0.50	0.00	0.00	0.50	0.00	0.00	0.00	2.00	7.00	12.25	0.75	0.00	3.25	19.50	4.75	6.25	-0.319824	-0.104980	0.765137	4.620000	78.260002	7.140000	596.00	0.288887	0.039532	1.00	1.25	0.00	0.25	0.00	0.00	0.75	0.00	7.25	1.25	0.25	0.00	0.00	9.25	1.25	0.75	-0.309082	-0.511719	0.543457	-162.470001	7.210000	189.419998	265.00	0.241327	0.163177
59.95	0.75	0.00	0.00	0.50	0.00	0.00	0.00	1.25	5.75	11.00	0.50	0.50	2.25	16.25	4.50	6.00	-0.322266	-0.023926	0.608887	23.379999	12.460000	16.870001	513.00	0.288315	0.041419	1.25	1.50	0.25	0.25	0.00	0.00	0.75	0.00	7.25	1.75	0.25	0.00	0.00	9.75	1.50	0.75	-0.491211	-0.003418	0.551270	-127.400002	-2.170000	178.639999	286.00	0.228203	0.154767
59.96	0.25	0.00	0.00	0.25	0.00	0.00	0.00	1.25	5.50	10.00	0.50	0.50	3.50	12.75	4.00	5.75	-0.319824	0.020996	0.638184	36.049999	-38.779999	17.080000	462.00	0.288434	0.020213	0.50	1.75	0.25	0.25	0.00	0.00	0.75	0.00	7.50	2.50	0.50	0.00	0.00	10.00	1.75	0.75	-0.492676	-0.142578	0.679688	-91.699997	-11.690000	166.180008	300.00	0.244434	0.147556
59.97	0.25	0.25	0.00	0.00	0.00	0.50	0.00	2.25	4.75	9.50	0.75	0.75	4.75	9.75	3.25	5.50	-0.323242	0.049805	0.791992	40.880001	-84.209999	13.300000	447.00	0.258290	-0.027438	0.50	1.75	0.50	0.00	0.00	0.00	0.75	0.00	8.00	3.50	0.50	0.00	0.00	11.00	1.50	1.00	-0.555664	0.184082	0.437012	-70.840004	-23.450001	148.610001	327.00	0.248554	0.151075
59.98	0.75	0.50	0.25	0.25	0.00	0.75	0.00	3.25	3.25	9.00	1.00	1.25	5.00	8.75	2.50	5.00	-0.328125	-0.001465	1.061523	47.250000	-105.209999	8.890000	444.00	0.218012	-0.065772	1.00	2.25	0.50	0.00	0.00	0.00	0.50	0.00	8.75	4.25	0.50	0.00	0.00	12.50	1.25	1.25	-0.658691	0.148438	0.686035	-38.570000	-33.389999	125.300003	365.00	0.236689	0.147565
59.99	1.25	0.50	0.50	0.75	0.25	1.00	0.00	4.25	1.75	7.75	1.00	1.50	5.75	6.75	2.50	4.25	-0.361816	-0.154785	1.074707	54.250000	-95.550003	11.900000	432.00	0.172349	-0.114741	1.25	2.25	0.00	0.25	0.00	0.00	0.50	0.00	9.50	4.75	0.50	0.00	0.00	14.50	1.25	1.50	-0.707031	0.242676	0.611816	-9.450000	-45.849998	95.480003	401.00	0.245089	0.147301
60.00	3.75	1.00	1.25	1.75	0.75	1.50	0.00	5.00	1.75	6.75	0.50	2.00	6.50	5.50	2.00	4.00	-0.353516	-0.128418	1.185547	38.779999	-72.590004	22.960001	488.00	0.090209	-0.126076	1.25	1.50	0.00	0.25	0.00	0.00	0.50	0.00	10.25	5.00	0.25	0.00	0.00	16.75	1.50	1.50	-0.698730	0.270020	0.590332	27.370001	-61.599998	61.599998	428.00	0.266426	0.157174
60.01	5.50	2.50	2.50	2.00	1.25	1.50	0.25	5.00	1.25	5.50	0.00	2.00	6.75	5.50	1.75	3.75	-0.263184	0.086426	1.130859	45.639999	-10.850000	23.450001	522.00	0.031747	-0.119538	1.25	1.25	0.25	0.25	0.00	0.00	0.25	0.00	11.50	5.75	0.25	0.25	0.00	19.00	1.75	1.50	-0.614258	0.080566	0.688477	54.950001	-78.750000	26.809999	478.00	0.274293	0.157161
60.02	6.00	3.00	2.50	2.00	1.25	1.50	0.25	4.75	1.25	4.75	0.00	2.00	7.00	5.25	1.75	2.50	-0.242676	0.131348	0.976562	46.060001	5.600000	12.390000	513.00	0.013609	-0.118434	1.50	1.50	0.25	0.25	0.00	0.00	0.25	0.00	13.00	5.75	0.25	0.00	0.00	21.25	2.00	1.25	-0.483398	-0.130859	0.733887	68.529999	-102.410004	-18.129999	524.00	0.272970	0.163488
60.03	5.50	2.50	1.50	1.75	0.75	0.75	0.25	4.50	1.25	3.25	0.00	1.00	6.75	4.00	1.50	1.00	-0.276367	0.088867	0.931641	33.810001	4.270000	0.350000	414.00	0.003795	-0.127838	1.75	2.25	0.50	0.25	0.00	0.00	0.25	0.00	13.25	6.75	0.25	0.00	0.00	23.50	2.00	1.25	-0.428223	-0.191895	0.704102	85.680000	-110.040001	-36.189999	573.00	0.262033	0.157719
60.04	4.50	2.25	1.25	1.75	0.25	0.75	0.00	4.00	0.50	2.50	0.00	0.75	6.50	2.50	1.50	1.00	-0.274414	0.021973	0.922363	24.780001	-1.540000	-7.770000	340.00	-0.008924	-0.165013	1.75	1.50	0.25	0.25	0.00	0.00	0.00	0.00	14.25	7.25	0.25	0.50	0.00	25.25	2.25	1.50	-0.366699	-0.412598	0.855957	106.820000	-113.050003	-40.459999	605.00	0.278534	0.157330
60.05	5.50	2.50	1.25	1.50	0.25	0.25	0.00	4.50	0.50	2.25	0.00	0.50	6.75	1.75	1.00	0.75	-0.291992	-0.051270	0.947266	24.010000	-5.880000	-12.460000	336.00	-0.040543	-0.169740	1.25	1.00	0.25	0.50	0.00	0.00	0.00	0.25	14.25	8.00	0.50	0.50	0.00	26.25	2.75	1.25	-0.340332	-0.493164	0.966309	126.980003	-111.090004	-30.450001	626.00	0.287876	0.151599
60.06	6.75	2.25	1.50	1.50	0.50	0.25	0.25	5.00	0.75	2.50	0.00	0.75	7.00	1.50	0.50	0.25	-0.296875	-0.069824	0.996582	24.430000	-7.280000	-15.890000	366.00	-0.057258	-0.154505	1.25	1.00	0.25	0.75	0.00	0.00	0.00	0.00	14.75	9.00	0.75	1.00	0.00	27.25	3.25	1.00	-0.291992	-0.578613	1.125488	150.850006	-101.150002	-9.100000	666.00	0.287668	0.147485
60.07	8.00	2.50	1.50	2.00	0.00	0.50	0.00	5.00	0.25	2.50	0.00	0.25	7.25	1.50	0.50	0.50	-0.302246	0.047852	0.946777	22.610001	-5.040000	-17.990000	373.00	-0.084728	-0.163154	1.50	1.00	0.25	0.75	0.00	0.00	0.00	0.00	14.75	10.25	0.75	1.25	0.00	28.50	3.75	0.75	-0.313477	-0.500488	1.218750	156.169998	-84.419998	16.940001	701.00	0.286504	0.143415
60.08	8.50	4.25	2.25	2.00	0.25	0.50	0.00	4.50	0.50	3.00	0.00	0.25	7.25	1.00	1.25	0.25	-0.291992	0.030762	0.913574	20.510000	-4.060000	-18.129999	412.00	-0.098577	-0.142351	1.50	1.00	0.50	0.75	0.00	0.00	0.00	0.25	13.75	11.50	0.25	0.75	0.00	28.75	3.75	1.00	-0.352539	-0.358398	1.300781	144.339996	-40.529999	44.240002	701.00	0.283737	0.140600
60.09	8.25	4.75	2.50	2.25	0.25	0.50	0.00	4.75	0.25	3.50	0.00	0.25	7.00	0.75	1.00	0.25	-0.237793	0.100098	0.942383	18.760000	-1.820000	-20.650000	419.00	-0.108295	-0.146869	1.50	1.00	0.50	0.50	0.00	0.00	0.00	0.00	12.25	12.75	0.25	0.75	0.00	28.75	4.00	1.00	-0.401855	-0.246094	1.259766	121.449997	-2.100000	50.259998	689.00	0.288493	0.138737
60.10	9.25	4.75	2.75	2.25	0.25	0.50	0.25	4.75	0.00	4.00	0.00	0.25	7.00	0.50	0.50	0.50	-0.236816	0.149902	0.941406	14.000000	-4.200000	-20.299999	433.00	-0.121780	-0.138692	1.25	1.00	0.25	0.25	0.00	0.00	0.00	0.00	10.75	13.50	0.25	0.50	0.25	28.75	4.50	1.00	-0.438477	-0.155762	1.285645	92.330002	38.290001	45.430000	673.00	0.297855	0.133318
60.11	10.00	4.75	2.00	2.25	0.00	0.25	0.25	4.50	0.00	4.75	0.00	0.25	7.25	0.50	1.25	0.25	-0.267578	0.114746	0.931152	9.100000	-3.080000	-21.139999	440.00	-0.107719	-0.132832	1.00	0.75	0.00	0.25	0.00	0.00	0.00	0.00	9.25	14.25	0.25	0.25	0.00	28.50	5.00	1.25	-0.470215	-0.067383	1.387695	55.930000	82.250000	32.689999	651.00	0.308493	0.130216
60.12	10.75	5.75	3.00	2.50	0.25	0.50	0.25	4.75	0.00	5.00	0.00	0.25	7.25	0.75	1.25	0.25	-0.267090	0.122070	0.937500	6.510000	-2.730000	-21.840000	489.00	-0.119329	-0.123595	0.50	0.25	0.00	0.50	0.00	0.00	0.00	0.25	8.25	14.25	0.25	0.25	0.00	27.75	5.25	0.50	-0.492676	0.061035	1.324707	25.969999	124.040001	13.020000	625.00	0.315917	0.125971
60.13	11.75	5.75	3.00	2.50	0.50	0.25	0.25	4.75	0.00	5.00	0.00	0.50	7.25	1.50	1.50	0.25	-0.273926	0.155273	0.937500	5.110000	-1.190000	-18.270000	513.00	-0.113427	-0.113166	0.25	0.25	0.00	0.25	0.00	0.00	0.00	0.00	6.75	13.50	0.50	0.00	0.50	26.75	5.75	0.50	-0.556152	0.156738	1.291992	15.960000	165.479996	-15.960000	586.00	0.326377	0.120315
60.14	12.75	6.25	3.50	2.75	0.50	0.25	0.25	4.75	0.00	5.25	0.00	0.50	7.25	1.00	1.00	0.25	-0.262695	0.167480	0.948242	0.770000	1.890000	-11.620000	531.00	-0.133546	-0.109172	0.25	0.25	0.00	0.25	0.00	0.00	0.00	0.25	5.00	12.25	0.50	0.00	1.00	24.50	5.75	1.00	-0.589355	0.323730	1.219238	17.150000	200.479996	-55.860001	537.00	0.324726	0.100940
60.15	13.50	6.25	3.75	2.75	0.50	0.25	0.25	5.00	0.00	5.25	0.25	0.75	7.50	0.75	0.75	0.50	-0.252441	0.151367	1.008789	-2.240000	2.590000	-8.820000	551.00	-0.136354	-0.111264	0.25	0.25	0.00	0.00	0.00	0.00	0.25	0.25	3.50	10.75	0.25	0.00	1.25	21.00	5.50	0.50	-0.740234	0.602051	1.212402	35.980000	241.220001	-134.330002	461.00	0.325678	0.094484
60.16	13.75	6.25	3.25	2.75	0.75	0.50	0.25	5.00	0.00	5.50	0.25	0.75	7.50	1.25	1.50	0.75	-0.254395	0.126465	0.966797	-5.250000	2.450000	-7.910000	571.00	-0.120507	-0.109118	0.00	0.25	0.00	0.00	0.00	0.00	0.75	0.25	1.75	8.75	0.25	0.00	1.00	16.50	4.50	0.00	-0.770996	0.814941	1.107910	75.809998	263.130005	-195.020004	360.00	0.323973	0.090137
60.17	13.25	6.50	4.00	2.50	0.50	0.25	0.25	4.75	0.00	6.25	0.25	0.50	7.25	2.25	1.50	0.50	-0.272461	0.108398	0.965332	-7.630000	2.450000	-7.210000	575.00	-0.111170	-0.095653	0.25	0.25	0.00	0.25	0.00	0.00	0.75	0.50	2.00	7.25	0.25	0.00	1.00	10.50	3.50	0.25	-0.862793	1.102051	1.127930	119.980003	275.309998	-260.329987	291.00	0.289688	0.071939
60.18	12.75	5.75	4.00	2.50	0.50	0.25	0.25	4.50	0.00	6.50	0.00	0.50	7.25	2.50	1.25	0.75	-0.269531	0.109375	0.955078	-9.800000	2.240000	-7.070000	559.00	-0.103989	-0.093158	0.25	0.00	0.00	0.00	0.00	0.00	0.75	0.00	1.75	4.75	0.25	0.00	0.25	6.75	1.50	0.00	-1.636230	1.177246	1.111816	166.809998	264.250000	-335.160004	179.00	0.296792	0.122383
60.19	12.00	5.25	3.25	2.50	0.75	0.25	0.25	3.75	0.00	7.00	0.00	0.25	6.75	2.25	1.25	1.00	-0.267090	0.092285	0.958008	-12.320000	2.310000	-7.420000	524.00	-0.097036	-0.086603	0.25	0.00	0.00	0.00	0.00	0.00	0.50	0.00	1.50	3.25	0.25	0.00	0.25	6.75	1.00	0.00	-2.778809	1.276855	1.191895	387.519989	197.610001	-458.640015	149.00	0.305908	0.129978
60.20	10.25	5.00	3.00	2.25	0.50	0.25	0.25	3.25	0.00	7.00	0.00	0.00	5.75	2.50	1.50	1.00	-0.270020	0.079590	0.957031	-17.570000	3.220000	-8.540000	477.00	-0.083259	-0.080176	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.75	0.25	0.25	0.00	5.50	1.25	0.00	-2.278320	2.168945	1.101562	454.790009	167.860001	-494.830017	117.00	0.337369	0.108330
60.21	9.00	4.50	3.00	2.00	0.50	0.00	0.25	2.25	0.00	7.00	0.00	0.25	4.75	3.50	0.75	1.00	-0.269531	0.075684	0.957520	-20.860001	3.850000	-8.960000	429.00	-0.072351	-0.058426	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	2.50	0.00	0.00	0.00	3.00	1.00	0.00	-4.152832	1.224121	0.659668	386.610016	63.770000	-513.099976	75.00	0.331895	0.104040
60.22	9.50	4.50	3.50	2.00	0.50	0.00	0.25	1.25	0.00	7.00	0.25	0.50	4.00	4.25	0.75	0.75	-0.264648	0.066895	0.933594	-24.570000	5.600000	-8.750000	429.00	-0.075523	-0.031784	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.25	0.00	0.00	0.00	1.50	0.50	0.00	-3.468750	3.149902	-1.072266	219.100006	4.900000	-328.720001	41.00	0.000000	0.000000
60.23	9.50	4.25	2.75	1.75	0.25	0.00	0.25	0.50	0.00	6.75	0.00	0.00	2.00	5.25	1.00	0.75	-0.271973	0.058105	0.966797	-27.020000	6.160000	-8.330000	380.00	-0.074211	0.008739	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.00	0.00	0.00	0.00	1.00	0.50	0.00	-3.395996	2.197754	-2.152832	236.740005	34.230000	-192.779999	30.00	0.000000	0.000000
60.24	8.50	4.25	3.00	1.75	0.50	0.00	0.25	0.75	0.00	6.75	0.00	0.00	0.50	5.50	0.75	0.75	-0.282227	0.048340	0.972656	-28.210001	4.970000	-7.630000	365.00	-0.075447	0.022176	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.00	0.00	0.00	0.00	1.00	0.50	0.00	-3.170410	1.314453	-1.817383	237.300003	126.840004	-104.440002	30.00	0.000000	0.000000
60.25	8.50	4.25	3.25	1.50	0.75	0.00	0.25	0.75	0.75	7.00	0.00	0.00	0.50	6.50	1.00	1.00	-0.271973	0.037109	0.947266	-29.469999	3.850000	-6.860000	395.00	-0.047774	0.033660	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.75	0.00	0.00	0.00	0.50	0.25	0.00	-2.516113	1.047363	-0.775879	205.940002	196.490005	-37.730000	20.00	0.000000	0.000000
60.26	8.50	4.25	3.00	1.50	0.75	0.00	0.25	0.50	1.25	7.00	0.00	0.00	0.25	7.25	1.00	1.00	-0.266113	0.023438	0.971680	-27.020000	1.960000	-5.320000	399.00	-0.034288	0.047411	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.00	0.00	0.00	0.50	0.25	0.00	-1.766113	0.465820	-0.031738	191.800003	210.419998	18.200001	17.00	0.000000	0.000000
60.27	8.25	4.25	3.50	1.50	0.75	0.00	0.25	0.25	2.00	6.75	0.00	0.00	0.25	8.25	1.25	1.00	-0.264648	0.027832	0.949707	-20.930000	-3.150000	-2.240000	419.00	-0.016856	0.059682	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.75	0.00	0.00	0.00	0.50	0.25	0.00	-0.855957	-0.376465	0.416992	188.440002	204.050003	65.029999	20.00	0.000000	0.000000
60.28	8.50	4.00	4.00	2.00	1.00	0.00	0.50	0.25	4.75	7.50	0.00	0.00	0.25	9.75	1.50	1.50	-0.270020	0.020508	0.980469	-18.270000	-5.740000	-1.120000	506.00	0.018951	0.076593	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.00	0.00	0.00	0.00	0.00	0.25	0.00	-0.008789	-1.356934	0.481445	150.430008	193.410004	107.730003	18.00	0.000000	0.000000
60.29	8.25	4.25	4.25	1.50	1.75	0.25	0.50	0.50	5.00	7.00	0.00	0.00	0.50	11.00	1.50	2.50	-0.275391	0.023438	0.989258	-15.750000	-6.020000	-0.560000	536.00	0.029513	0.069863	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.25	0.00	0.812012	-1.708008	0.503418	129.289993	186.270004	116.620003	14.00	0.000000	0.000000
60.30	8.25	4.00	4.75	1.75	2.00	0.25	0.50	0.25	5.50	7.00	0.00	0.00	0.75	14.50	1.75	3.50	-0.296875	0.030273	0.979492	-14.770000	-5.600000	-0.770000	593.00	0.055726	0.074479	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.25	0.00	0.00	0.00	0.00	0.00	0.00	1.719238	-2.064941	0.724609	110.879997	176.539993	118.860001	18.00	0.000000	0.000000
